completiondate,performed,invoicedate,invoiceid,workorderid,amount,workcode,address,city,zip
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353951396,0,FI,"1311  LINCOLNWAY W",LIGONIER,46767
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353956882,0,E3RNN,"3704 E NORTH COUNTY LINE RD",HUNTERTOWN,46748
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353958369,0,FIB,"318 N Columbia Pkwy","Columbia City",46725
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353959225,0,E3RNN,"2195 N FOX FARM RD",WARSAW,46580
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353964977,0,FI,"6972    DIVOT LN",SYRACUSE,46567
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353967184,0,FI,"4010W WASHINGTON CENTER RD","FORT WAYNE",46818
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353967432,0,FI,"1172  MAYROCK DR","FORT WAYNE",46818
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353967443,0,FI,"4641    ARIZONA AVENUE","FORT WAYNE",46808
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353968040,0,FIB,"1365  LIVINGSTON LAKES WAY","FORT WAYNE",46818
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353973363,0,DF1,"10321N 500 E",SYRACUSE,46567
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353980815,0,FII,"1889S LONGWOOD LN",LIGONIER,46767
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353981188,0,FI,"11538N CANDYCANE LANE",CROMWELL,46732
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353986158,0,FI,"111 BOYDSTON ST",WARSAW,46580
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353986334,0,FI,"2250 E WHISPERING TRAIL","COLUMBIA CITY",46725
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353987169,0,FI,"765 N NORFOLK CV","COLUMBIA CITY",46725
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353988778,0,FINT,"314 E HAZEL ST",ALBION,46701
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353989096,0,FI,"12776 PAGE HILL COURT","FORT WAYNE",46818
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353990157,0,FI,"732 N LONG RIDGE RD","COLUMBIA CITY",46725
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353990691,0,FI,"1029 MAYROCK DR","FORT WAYNE",46818
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353990758,0,FI,"317 W LONGFELLOW BLVD","COLUMBIA CITY",46725
04/02/26,INASB11,04/02/26,ASOFFICE20260402,353999120,0,DFI,"72956  CR 37",SYRACUSE,46567
04/02/26,INASB11,04/02/26,ASOFFICE20260402,354000279,0,FIB,"908   E JEFFERSON ST","COLUMBIA CITY",46725
04/02/26,INASB463,04/02/26,ASOFFICE20260402,353779428,0,FI,"56708  BRIGHTWOOD BLVD",ELKHART,46516
04/02/26,INASB463,04/02/26,ASOFFICE20260402,353805453,0,FI,"2800    HAMMOND AVE",ELKHART,46516
04/02/26,INASB463,04/02/26,ASOFFICE20260402,353921605,0,E3RNN,"24664 PERKINS AVE",ELKHART,46516
04/02/26,INASB463,04/02/26,ASOFFICE20260402,353939554,0,E3RNN,"320 MASSACHUSETTS AVE",ELKHART,46514
04/02/26,INASB463,04/02/26,ASOFFICE20260402,353953143,0,DFI,"1229    MCPHERSON ST",ELKHART,46514
04/02/26,INASB463,04/02/26,ASOFFICE20260402,353968901,0,DF1,"1323 SAND HILLS PT",GOSHEN,46526
04/02/26,INASB463,04/02/26,ASOFFICE20260402,353970208,0,USFI,"724  EMERSON ST",GOSHEN,46526
04/02/26,INASB463,04/02/26,ASOFFICE20260402,353970593,0,USFI,"1517  SEDGEWICK CT",ELKHART,46516
04/02/26,INASB463,04/02/26,ASOFFICE20260402,353980465,0,FII,"56500  MILLER DR",ELKHART,46516
04/02/26,INASB463,04/02/26,ASOFFICE20260402,353987167,0,FI,"18760 JOAN KAY LN",GOSHEN,46528
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353580119,0,E3RNN,"1751 CRESTWOOD BLVD","SOUTH BEND",46635
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353716614,0,FINT,"909     HENDRICKS ST",MISHAWAKA,46544
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353884001,0,FINT,"613   S 36TH ST","SOUTH BEND",46615
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353904522,0,PRSALE,"1901  W INDIANA AVE","SOUTH BEND",46613
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353924337,0,FI,"50747  PARIAN AVE","SOUTH BEND",46637
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353944453,0,FI,"56798  JOSEPH LN","SOUTH BEND",46619
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353950784,0,FIGRAS,"17806 EDGEWOOD WALK","SOUTH BEND",46635
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353950863,0,FIGRAS,"1919 S CARLISLE ST","SOUTH BEND",46613
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353952634,0,FI,"230E BROADWAY ST",MISHAWAKA,46545
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353960468,0,WAFIDC,"51294 PARISIAN DR","SOUTH BEND",46637
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353961934,0,E3RNN,"301 INDIANA AVE",MISHAWAKA,46544
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353961959,0,E3RNN,"741 SYLVAN LN","SOUTH BEND",46619
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353962769,0,FINT,"1328    RANDOLPH ST","SOUTH BEND",46613
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353965709,0,FI,"2219    W BULLA ST","SOUTH BEND",46628
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353966110,0,FI,"1901  W INDIANA AVE","SOUTH BEND",46613
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353969085,0,FI,"710  PATTERSON DR","SOUTH BEND",46615
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353971529,0,FII,"51041 HOLLYHOCK RD","SOUTH BEND",46637
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353972062,0,WFFIF,"3209 S SAINT JOSEPH ST","SOUTH BEND",46614
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353972124,0,WFNCF,"817 E VICTORIA ST","SOUTH BEND",46614
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353975126,0,FI,"54416 Terr Ln","South Bend",46635
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353982331,0,WFNCF,"825  KOSCIUSZKO ST","SOUTH BEND",46619
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353988710,0,WAFIDC,"30947   CREEKWOOD TER",OSCEOLA,46561
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353988828,0,WAFIDC,"1801 S JACKSON ST","SOUTH BEND",46613
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353988850,0,WAFIDC,"1911 PROSPECT ST","SOUTH BEND",46613
04/02/26,INASB465,04/02/26,ASOFFICE20260402,353992643,0,FI,"54499 27TH ST","SOUTH BEND",46635
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353545121,0,DF1,"6399 FAIRVIEW SCHOOL RD",VALE,28168
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353607902,0,E3RNN,"1470 AMITY CHURCH RD",DENVER,28037
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353795721,0,FI,"345     GRICE ST",SHELBY,28150
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353807249,0,FINT,"5096    KEMP ST",CLAREMONT,28610
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353892606,0,DF1,"6785    HANNAH CT",VALE,28168
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353924276,0,FI,"3153    TIMBER RUN LANE",MAIDEN,28650
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353951211,0,E3RNN,"8137 BAILEY RD","CONNELLY SPG",28612
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353953614,0,DFI,"3931  RITCHIE ROAD",LINCOLNTON,28092
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353958573,0,FI,"821 E 23rd St",Newton,28658
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353966226,0,FIB,"7945  LYNDA DR","SHERRILLS FORD",28673
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353968591,0,FI,"134     VALERIE DR",Lincolnton,28092
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353971591,0,FI,"10 ANN AVE",NEWTON,28658
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353974008,0,DFI,"1086  KILBY LN",HICKORY,28602
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353974009,0,DF1,"2067  COUNTRY PL",HICKORY,28601
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353982421,0,WFFIF,"2717  28TH AVE NE",HICKORY,28601
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353985593,0,FINT,"3730 HAWTHORNE DRIVE",HILDEBRAN,28637
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353986330,0,FI,"2126 ESSEX ST",NEWTON,28658
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353989006,0,FINC,"412 E KLUTZ ST",MAIDEN,28650
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353989015,0,FI,"417 FOREST DR",MAIDEN,28650
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353989381,0,FINT,"5196 CANTERBURY DR",CONOVER,28613
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353990393,0,FINT,"4651 BETHEL CHURCH ROAD",HICKORY,28602
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353990654,0,FI,"317 RAMSEUR RD",MAIDEN,28650
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353990727,0,FI,"1332 RIVERVIEW DRIVE",HICKORY,28602
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353991097,0,FINT,"1809 LAZENBY ST",NEWTON,28658
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353991145,0,FINT,"3002 HILEMAN ST",NEWTON,28658
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353991424,0,FINT,"1119 SANDHURST DR",NEWTON,28658
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353991450,0,FINT,"1128 34TH STREET LN NE",CONOVER,28613
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353991727,0,FINT,"711 PAINTED FEATHER LANE",CONOVER,28613
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353992115,0,FINT,"2530 WEST VIEW ACRES EXT",HICKORY,28601
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353992180,0,FINT,"1434 FOX DAIRY ROAD",NEWTON,28658
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353994064,0,FINT,"4737 MUSKET WAY",CONOVER,28613
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353994085,0,FINT,"114 SECOND AVE.N.W.",HILDEBRAN,28637
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353994087,0,FINT,"2564 ELLYS ST",LINCOLNTON,28092
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353994247,0,FI,"3848 NEWHALL DRIVE",CONOVER,28613
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353996921,0,FII,"511E HERMAN ST",NEWTON,28658
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353999077,0,FII,"1859  TANSIE LN",HICKORY,28602
04/02/26,NCASB280,04/02/26,ASOFFICE20260402,353999157,0,FII,"1564  FARMINGTON HILLS DR",CONOVER,28613
04/02/26,OHASB00,04/02/26,ASOFFICE20260402,353735856,0,FI,"715     SHENANDOAH AVE",Bluefield,24701
04/02/26,OHASB00,04/02/26,ASOFFICE20260402,353914242,0,E3RNN,"326 HENRY HOLLOW RD",BLUEFIELD,24701
04/02/26,OHASB00,04/02/26,ASOFFICE20260402,353916178,0,E3RNN,"9867 NEW HOPE RD",BLUEFIELD,24701
04/02/26,OHASB00,04/02/26,ASOFFICE20260402,353925144,0,E3RNN,"2807 BLUEMONT DR",BLUEFIELD,24701
04/02/26,OHASB00,04/02/26,ASOFFICE20260402,353945405,0,FI,"689  GLENWOOD PARK RD",PRINCETON,24740
04/02/26,OHASB00,04/02/26,ASOFFICE20260402,353947665,0,E3RNN,"1438 BULLTAIL HOLLOW RD",BLUEFIELD,24701
04/02/26,OHASB00,04/02/26,ASOFFICE20260402,353954135,0,FII,"357 CARBONDALE RD",SMITHERS,25186
04/02/26,OHASB00,04/02/26,ASOFFICE20260402,353967669,0,FI,"709  HALE AVE",PRINCETON,24740
04/02/26,OHASB00,04/02/26,ASOFFICE20260402,353968784,0,FI,"201  MAHOOD AVE",PRINCETON,24740
04/02/26,OHASB00,04/02/26,ASOFFICE20260402,353975544,0,E3RNN,"102 WAGNER DR",PRINCETON,24740
04/02/26,OHASB00,04/02/26,ASOFFICE20260402,353978162,0,LISTNG,"2083 Brickyard Rd",Princeton,24740
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353577902,0,E3RNN,"12500 ISLAND RD",GRAFTON,44044
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353706387,0,DF1,"9271 AVON BELDEN RD","NORTH RIDGEVILL",44039
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353805740,0,FI,"4142  DUNTON RD DR",LORAIN,44055
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353920218,0,ILIS,"1416 W 20TH STREET",LORAIN,44052
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353944375,0,FI,"4297  NICHOLS RD",MEDINA,44256
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353947251,0,FI,"14757 Plum Creek Dr","Columbia Station",44028
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353960453,0,WAFIDC,"14338 S BOONE RD","COLUMBIA STATION",44028
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353964074,0,FI,"348  16TH ST",ELYRIA,44035
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353964368,0,FI,"148      QUEEN ANNE CIRCLE",ELYRIA,44035
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353965078,0,FI,"4774  LAKE FOREST TRL",MEDINA,44256
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353967359,0,FI,"25870  KENNEDY RIDGE ROAD","NORTH OLMSTED",44070
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353970493,0,USFI,"976  VALLEY BLVD",ELYRIA,44035
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353971341,0,FI,"310  CAROL LN",ELYRIA,44035
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353971377,0,USFINC,"1725S ABBE RD",ELYRIA,44035
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353971579,0,FI,"391 LAUREL DR",BEREA,44017
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353977219,0,DF1,"408 STERLING CIR",BEREA,44017
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353978183,0,LISTNG,"2948 PEASE DRIVE A 201","ROCKY RIVER",44116
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353980421,0,FII,"3641  ARCHWOOD DR","ROCKY RIVER",44116
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353982787,0,FII,"7347 WARBLERS LN","NORTH RIDGEVILLE",44039
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353983996,0,FINC,"17446 CLIFTON BLVD",LAKEWOOD,44107
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353984053,0,FINC,"1557 WYANDOTTE AVE",LAKEWOOD,44107
04/02/26,OHASB06,04/02/26,ASOFFICE20260402,353993096,0,FINC,"1659 WESTHILL BLVD",WESTLAKE,44145
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353774326,0,WAFIDC,"13201 BERLIN RD","BERLIN HEIGHTS",44814
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353777831,0,DF1,"1109  BUCKINGHAM ST",SANDUSKY,44870
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353878597,0,E3RNN,"3076 HANVILLE CORNERS RD",MONROEVILLE,44847
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353887285,0,DF1,"1114  MEADOWLAWN",SANDUSKY,44870
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353899039,0,FI,"290 CUMMINGS ROAD",VERMILION,44089
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353909793,0,E3RNN,"217 FREMONT AVE",HURON,44839
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353911835,0,E3RNN,"29 MAPLE ST",NORWALK,44857
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353914200,0,E3RNN,"7019 THICKET RD",SANDUSKY,44870
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353915445,0,E3RNN,"1408 MILLS ST",SANDUSKY,44870
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353921967,0,E3RNN,"1306 BUCHANAN ST",SANDUSKY,44870
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353922145,0,E3RNN,"55 SIMPSON AVE",NORWALK,44857
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353928569,0,E3RNN,"2375 CLAUS RD",VERMILION,44089
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353950764,0,FIGRAS,"2616 STATE ROUTE 162",MONROEVILLE,44847
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353962792,0,INTICC,"214 W BOALT ST",SANDUSKY,44870
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353962985,0,FI,"1118  WEST RIVER RD",VERMILION,44089
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353964076,0,FI,"5055  STATE RT 60",WAKEMAN,44839
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353976739,0,FINC,"42 WOOSTER ST",NORWALK,44857
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353979835,0,DFI,"1505W MONROE ST",SANDUSKY,44870
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353980932,0,FII,"4601  COMPASS ROSE STE 30",VERMILION,44089
04/02/26,OHASB21,04/02/26,ASOFFICE20260402,353983875,0,FII,"716 Cold Creek Blvd",Sandusky,44870
04/02/26,PAASB156,04/02/26,ASOFFICE20260402,353633450,0,DF2,"1314 SAMANTHA WAY","NORTH HUNTINGDON,",15642
04/02/26,PAASB156,04/02/26,ASOFFICE20260402,353918662,0,FINC,"229 CRAIG DR",GREENSBURG,15601
04/02/26,PAASB156,04/02/26,ASOFFICE20260402,353954875,0,FII,"809 BRIDGE AVENUE",GREENSBURG,15601
04/02/26,PAASB20,04/02/26,ASOFFICE20260402,353890495,0,FINT,"811 BRANCHTON ROAD",BOYERS,16020
04/02/26,PAASB20,04/02/26,ASOFFICE20260402,353924744,0,DF1,"293 HUNGARIAN ROAD","SLIPPERY ROCK",16057
04/02/26,PAASB20,04/02/26,ASOFFICE20260402,353964043,0,FI,"413     SEYBERTOWN RD","EAST BRADY",16028
04/02/26,PAASB20,04/02/26,ASOFFICE20260402,353964091,0,FI,"1975  CLINTONVILLE RD",HARRISVILLE,16038
04/02/26,PAASB20,04/02/26,ASOFFICE20260402,353969121,0,FI,"9658  GOEHRING ROAD","CRANBERRY TOWNSHIP",16066
04/02/26,PAASB20,04/02/26,ASOFFICE20260402,353975612,0,E26RRN,"111 Sycamore Rd","Karns City",16041
04/02/26,PAASB20,04/02/26,ASOFFICE20260402,353984714,0,E26RRN,"120 Pine Ridge Dr",Chicora,16025
04/02/26,PAASB20,04/02/26,ASOFFICE20260402,353985711,0,FI,"751 HALL ROAD",BUTLER,16001
04/02/26,PAASB20,04/02/26,ASOFFICE20260402,353987740,0,FINT,"127 VALVOLINE ROAD","EAST BUTLER",16029
04/02/26,PAASB20,04/02/26,ASOFFICE20260402,353989134,0,FI,"1943 STATE RT 268","EAST BRADY",16028
04/02/26,PAASB20,04/02/26,ASOFFICE20260402,354002151,0,FI,"1775 GARVIN ROAD","CRANBERRY TOWNSHIP",16066
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353898666,0,FI,"57      GUATEMALA DR",MARTINSBURG,25403
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353910000,0,E3RNN,"24 RAN RUE DR",MARTINSBURG,25403
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353911772,0,E3RNN,"106 TECUMSEH TRL",HEDGESVILLE,25427
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353915762,0,E3RNN,"468 GETAWAY RD",HEDGESVILLE,25427
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353925217,0,E3RNN,"74 CAYUGA TRL",HEDGESVILLE,25427
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353944567,0,E3RNN,"187 DEWDROP LN",HEDGESVILLE,25427
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353944603,0,E3RNN,"486 RIDGE RD S",MARTINSBURG,25403
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353951247,0,E3RNN,"13390 BACK CREEK VALLEY RD",HEDGESVILLE,25427
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353953184,0,DF1,"11  SIGNAL AVE",HEDGESVILLE,25427
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353962449,0,FIB,"482 BEDINGTON ROAD",MARTINSBURG,25404
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353973767,0,DF1,"175     VICTORIA DR",MARTINSBURG,25403
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353974415,0,DF1,"19  ARCTIC DR",HEDGESVILLE,25427
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353975597,0,E26RRN,"593 Hack Wilson Way",Martinsburg,25401
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353975715,0,E26RRN,"213 Montreal Way","Falling Waters",25419
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353980222,0,DFI,"309  CAMP FRAME RD",HEDGESVILLE,25427
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353981207,0,FII,"112  SPEEDWAY DR","FALLING WATERS",25419
04/02/26,WVASB02B,04/02/26,ASOFFICE20260402,353982247,0,WFFIF,"274  BRANDENBURG DR","FALLING WATERS",25419
04/02/26,WVASB04,04/02/26,ASOFFICE20260402,353733262,0,FI,"18325  STATE ROUTE 141","WILLOW WOOD",45696
04/02/26,WVASB04,04/02/26,ASOFFICE20260402,353916767,0,E3RNN,"92 IROQUOIS TRL",ONA,25545
04/02/26,WVASB04,04/02/26,ASOFFICE20260402,353965470,0,FI,"1814S 7TH ST",IRONTON,45638
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353694863,0,DF1,"710 FRANKLIN ST",LIMA,45804
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353887276,0,DFI,"312  COURT STREET",WAPAKONETA,45895
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353901160,0,E3RNN,"4255 BENTLEY RD",BLUFFTON,45817
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353901199,0,E3RNN,"709 S SERIFF RD",LIMA,45805
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353927943,0,FIGRAS,"1104 N UNION ST",LIMA,45801
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353929086,0,FIGRAS,"300 E CROSS STREET","COLUMBUS GROVE",45830
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353930414,0,FIGRAS,"10040 N NAPOLEON ROAD","COLUMBUS GROVE",45830
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353932147,0,FIGRAS,"623 E 4TH ST",LIMA,45804
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353945262,0,DF1,"1885  KEMP RD N",ELIDA,45807
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353971707,0,FI,"302 W SILVER ST",WAPAKONETA,45895
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353979813,0,DFI,"320   S LEONARD AVE",LIMA,45804
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353979860,0,FIB,"314S ROSEDALE AVE",LIMA,45805
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353979877,0,DFI,"808   W OCONNOR AVE",LIMA,45801
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353979898,0,DFI,"610  WILLIPIE ST",WAPAKONETA,45895
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353980829,0,FII,"1302  NORTHWOLD ST",LIMA,45801
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353985184,0,E12RRD,"506 HAWTHORNE DR",PANDORA,45877
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353993884,0,LISTNG,"1633 REED ROAD",LIMA,45804
04/03/26,INASB11,04/03/26,ASOFFICE20260403,353995002,0,E12RRD,"960 FETTER RD",LIMA,45801
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353742051,0,FI,"16737  9TH RD",PLYMOUTH,46563
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353892963,0,FIB,"10095E 300 N",GROVERTOWN,46531
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353898504,0,FII,"210S JEFFERSON ST",HAMLET,46532
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353908502,0,FII,"3380    S 200 E",KNOX,46534
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353944639,0,FII,"119     VERNON CT","KINGSFORD HEIGHTS",46346
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353970897,0,FII,"410     RAILROAD ST",HAMLET,46532
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353974911,0,FII,"1215  S 250 E",KNOX,46534
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353975214,0,E3RNN,"9999 17TH RD",ARGOS,46501
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353982439,0,WFFIF,"408  BROWN CIR",KNOX,46534
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353987546,0,FI,"2350 S 450 E",KNOX,46534
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353988631,0,FI,"1515 LAKE AVENUE",PLYMOUTH,46563
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353989097,0,FINC,"2055 W SOUTH COUNTRY LN",KNOX,46534
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353989199,0,FINT,"1255 SOLOMON COURT",PLYMOUTH,46563
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353989304,0,FINT,"204 NORWAY SPRUCE LANE",WALKERTON,46574
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353992852,0,FIB,"330 N JACKSON ST",BREMEN,46506
04/03/26,INASB463,04/03/26,ASOFFICE20260403,353998932,0,DFI,"106 N OLIVE ST",WAKARUSA,46573
04/03/26,INASB463,04/03/26,ASOFFICE20260403,354002322,0,DF1,"64018 MIAMI RD",BREMEN,46506
04/03/26,INASB463,04/03/26,ASOFFICE20260403,354006532,0,LISTNG,"315 SOUTH MONTGOMERY STREET",BREMEN,46506
04/03/26,NCASB280,04/03/26,ASOFFICE20260403,353735931,0,FI,"1017  SWCOLONIAL ST",Valdese,28690
04/03/26,NCASB280,04/03/26,ASOFFICE20260403,353768477,0,ILIS,"309 E DOUBLE SHOALS RD",LAWNDALE,28090
04/03/26,NCASB280,04/03/26,ASOFFICE20260403,353895223,0,DF1INT,"1114N MORGAN ST",SHELBY,28150
